instrument,symbol,expiry,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_interest,chg_in_oi,timestamp
OPTIDX,NIFTY,2025-12-23,27900.0,PE,1971.85,1971.85,1971.85,1971.85,1971.85,1,22.4038875,75,75,2025-12-09
OPTIDX,NIFTY,2025-12-23,27950.0,PE,2021.45,2021.45,2021.45,2021.45,2021.45,1,22.4785875,150,75,2025-12-09
OPTIDX,NIFTY,2025-12-30,19000.0,PE,2.9,3.6,2.4,2.55,2.55,299,4261.37088,341400,-750,2025-12-09
OPTIDX,NIFTY,2025-12-30,23050.0,PE,7.35,10.0,6.5,6.95,0.05,313,5412.89786,70575,300,2025-12-09
OPTIDX,NIFTY,2025-12-30,24200.0,PE,11.5,14.85,8.2,8.85,8.85,1025,18612.657,388650,-2025,2025-12-09
OPTIDX,NIFTY,2025-12-30,24900.0,PE,23.3,35.5,20.45,22.15,22.15,11099,207497.253,382800,-41550,2025-12-09
OPTIDX,NIFTY,2025-12-30,25300.0,PE,81.0,90.0,45.6,53.25,53.25,34840,662735.046,1375875,294300,2025-12-09
OPTIDX,NIFTY,2025-12-30,25750.0,PE,136.0,200.0,125.05,151.5,151.5,9451,183685.559,290850,1650,2025-12-09
OPTIDX,NIFTY,2025-12-30,26100.0,PE,290.0,377.25,264.45,309.45,309.45,24377,483032.719,1815675,-292425,2025-12-09
OPTIDX,NIFTY,2025-12-30,26500.0,PE,575.0,675.0,524.0,589.5,589.5,8709,176984.692,2028525,-36750,2025-12-09
OPTIDX,NIFTY,2025-12-30,26600.0,PE,670.45,755.9,604.95,672.45,672.45,756,15469.3614,200400,-3450,2025-12-09
OPTIDX,NIFTY,2025-12-09,26000.0,PE,110.45,265.55,78.55,159.6,25839.65,2705019,53043516.7,2434125,-4617900,2025-12-09
OPTIDX,NIFTY,2025-12-09,25700.0,PE,9.6,40.4,0.05,0.15,25839.65,16752768,323037248.0,7204275,-551775,2025-12-09
OPTIDX,NIFTY,2025-12-09,25300.0,PE,1.0,1.8,0.05,0.1,25839.65,1753444,33272652.3,5006625,1680600,2025-12-09
OPTIDX,NIFTY,2025-12-09,24150.0,PE,0.6,1.05,0.05,0.1,25839.65,49986,905398.26,139950,-25350,2025-12-09
OPTIDX,NIFTY,2027-06-29,19000.0,CE,0.0,0.0,0.0,7800.0,8399.65,0,0.0,75,0,2025-12-09
OPTIDX,NIFTY,2027-12-28,25000.0,PE,0.0,0.0,0.0,625.05,449.25,0,0.0,1950,0,2025-12-09
OPTIDX,NIFTY,2027-06-29,30000.0,PE,0.0,0.0,0.0,4562.55,2579.25,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2027-06-29,18000.0,PE,0.0,0.0,0.0,93.95,1.15,0,0.0,100,0,2025-12-09
OPTIDX,NIFTY,2026-12-29,14000.0,PE,0.0,0.0,0.0,20.05,0.05,0,0.0,2375,0,2025-12-09
OPTIDX,NIFTY,2026-09-29,31000.0,PE,0.0,0.0,0.0,4826.3,3956.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-06-30,20000.0,PE,33.6,34.9,30.05,30.05,0.35,41,616.013137,386775,900,2025-12-09
OPTIDX,NIFTY,2026-02-24,27600.0,PE,0.0,0.0,0.0,1094.65,1565.8,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,27400.0,PE,0.0,0.0,0.0,1053.25,1401.9,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-06-30,21000.0,CE,0.0,0.0,0.0,3881.9,5474.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,27300.0,PE,0.0,0.0,0.0,982.25,1322.6,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26800.0,PE,814.6,814.6,800.5,800.5,956.3,2,35.889815,845,65,2025-12-09
OPTIDX,NIFTY,2026-01-27,27900.0,PE,1785.0,1785.05,1711.2,1732.45,1732.45,32,616.496562,2860,1690,2025-12-09
OPTIDX,NIFTY,2028-06-27,22000.0,CE,0.0,0.0,0.0,4759.5,6822.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,24000.0,CE,0.0,0.0,0.0,5850.3,5836.4,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,26000.0,CE,0.0,0.0,0.0,4879.7,4477.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,29000.0,CE,0.0,0.0,0.0,5677.9,3354.5,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-12-24,27000.0,CE,0.0,0.0,0.0,6201.65,4974.85,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2030-06-25,24000.0,CE,0.0,0.0,0.0,8591.55,7417.55,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2030-06-25,26000.0,CE,0.0,0.0,0.0,7487.55,6114.4,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,27100.0,PE,0.0,0.0,0.0,862.2,1169.65,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,27450.0,PE,1522.35,1522.35,1465.0,1474.65,1474.65,6,130.275525,375,-75,2025-12-09
OPTIDX,NIFTY,2027-12-28,27000.0,CE,0.0,0.0,0.0,3250.0,2700.2,0,0.0,675,0,2025-12-09
OPTIDX,NIFTY,2027-12-28,21000.0,CE,0.0,0.0,0.0,4902.4,7125.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27250.0,CE,0.0,0.0,0.0,12.4,27.0,0,0.0,130,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27400.0,CE,0.0,0.0,0.0,94.15,18.4,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27800.0,CE,7.35,9.4,5.65,5.8,5.8,241,4355.97656,24765,-715,2025-12-09
OPTIDX,NIFTY,2026-01-06,27900.0,CE,0.0,0.0,0.0,40.85,4.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24050.0,CE,0.0,0.0,0.0,2285.75,1981.8,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24250.0,CE,0.0,0.0,0.0,2099.0,1792.3,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,24550.0,CE,0.0,0.0,0.0,1822.65,1516.35,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,25500.0,CE,831.05,845.0,753.0,791.55,791.55,5442,93007.4536,152490,24310,2025-12-09
OPTIDX,NIFTY,2026-01-27,26300.0,CE,320.0,339.15,284.55,301.0,301.0,1949,33710.8335,167115,2600,2025-12-09
OPTIDX,NIFTY,2026-01-27,26900.0,CE,118.6,129.0,105.0,107.75,107.75,3036,53307.9633,109265,25025,2025-12-09
OPTIDX,NIFTY,2026-01-27,27500.0,CE,39.0,40.5,32.0,33.5,33.5,11384,203761.528,725530,-80340,2025-12-09
OPTIDX,NIFTY,2026-01-27,27800.0,CE,21.05,25.5,19.7,20.15,20.15,2642,47779.0404,191750,-20215,2025-12-09
OPTIDX,NIFTY,2026-02-24,24400.0,CE,0.0,0.0,0.0,1992.9,1789.55,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,24800.0,CE,0.0,0.0,0.0,1704.0,1449.9,0,0.0,455,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,23750.0,CE,2123.35,2168.1,2072.55,2088.0,25839.65,18,349.025212,750,-300,2025-12-09
OPTIDX,NIFTY,2025-12-09,27100.0,CE,1.05,1.95,0.05,0.1,25839.65,430045,8740970.54,4643625,-109350,2025-12-09
OPTIDX,NIFTY,2025-12-16,25200.0,CE,715.95,770.0,623.85,684.45,684.45,1113,21614.5054,82425,15225,2025-12-09
OPTIDX,NIFTY,2025-12-23,27750.0,CE,3.5,3.5,2.6,2.7,2.7,54,1123.99327,6150,-675,2025-12-09
OPTIDX,NIFTY,2025-12-23,27650.0,CE,0.0,0.0,0.0,52.95,0.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27150.0,CE,0.0,0.0,0.0,137.2,34.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26850.0,CE,0.0,0.0,0.0,207.95,68.25,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26400.0,CE,139.05,149.0,117.1,122.25,122.25,178,3069.31946,5915,1885,2025-12-09
OPTIDX,NIFTY,2026-01-06,26350.0,CE,0.0,0.0,0.0,383.95,180.35,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,25900.0,PE,282.95,332.45,256.4,282.25,282.25,5303,90297.5767,229060,93340,2025-12-09
OPTIDX,NIFTY,2026-01-27,25550.0,PE,179.6,212.95,163.1,177.85,177.85,334,5586.05875,16900,7410,2025-12-09
OPTIDX,NIFTY,2026-01-27,24150.0,PE,33.1,33.1,27.0,27.0,19.3,7,110.023777,1625,-260,2025-12-09
OPTIDX,NIFTY,2026-01-27,23850.0,PE,24.85,26.55,21.05,22.15,9.2,15,232.774717,1430,130,2025-12-09
OPTIDX,NIFTY,2026-01-06,27600.0,PE,0.0,0.0,0.0,1475.65,1654.85,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,27250.0,PE,0.0,0.0,0.0,970.0,1322.6,0,0.0,325,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26950.0,PE,1037.65,1037.65,1037.65,1037.65,1051.7,1,18.1919725,260,65,2025-12-09
OPTIDX,NIFTY,2026-01-06,26850.0,PE,950.05,950.05,706.1,886.9,965.55,4,72.0089825,195,195,2025-12-09
OPTIDX,NIFTY,2026-01-06,26100.0,PE,306.65,375.5,283.05,325.0,325.0,80,1374.22034,1690,-390,2025-12-09
OPTIDX,NIFTY,2026-02-24,24950.0,CE,0.0,0.0,0.0,1560.0,1329.85,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26050.0,PE,329.85,329.85,264.7,282.75,394.5,5,85.63724,130,130,2025-12-09
OPTIDX,NIFTY,2025-12-30,18000.0,CE,7889.0,8000.0,7889.0,7948.85,7948.85,10,194.526825,53050,-600,2025-12-09
OPTIDX,NIFTY,2025-12-23,27900.0,CE,3.85,3.85,2.25,2.65,2.65,278,5817.69783,32250,11625,2025-12-09
OPTIDX,NIFTY,2025-12-09,27500.0,CE,1.0,1.6,0.05,0.05,25839.65,439242,9059644.29,4697250,-2133075,2025-12-09
OPTIDX,NIFTY,2025-12-16,24050.0,CE,1832.55,1832.55,1826.75,1829.65,1829.65,2,38.819475,150,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,26600.0,CE,1.6,2.7,0.05,0.05,25839.65,1577731,31476949.6,5809650,-4864800,2025-12-09
OPTIDX,NIFTY,2025-12-09,24400.0,CE,1435.05,1532.05,1424.0,1438.7,25839.65,28,543.254625,1275,75,2025-12-09
OPTIDX,NIFTY,2025-12-30,26850.0,CE,26.35,28.9,20.8,21.8,21.8,2306,46481.1684,96000,-750,2025-12-09
OPTIDX,NIFTY,2025-12-30,26900.0,CE,28.05,28.05,18.9,19.8,19.8,16829,339811.583,634500,-105900,2025-12-09
OPTIDX,NIFTY,2026-01-06,24250.0,CE,0.0,0.0,0.0,1942.05,1697.95,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,22850.0,CE,0.0,0.0,0.0,3468.0,3061.85,0,0.0,825,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,26000.0,PE,315.0,381.6,298.35,326.75,326.75,14187,242871.548,841555,55705,2025-12-09
OPTIDX,NIFTY,2026-02-24,25050.0,CE,0.0,0.0,0.0,1521.8,1252.35,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,27500.0,CE,110.1,121.55,104.05,106.5,106.5,3864,69347.2277,208780,-27105,2025-12-09
OPTIDX,NIFTY,2029-06-26,30000.0,PE,0.0,0.0,0.0,2031.05,1730.95,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,25000.0,PE,0.0,0.0,0.0,852.5,419.35,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,28000.0,PE,0.0,0.0,0.0,1697.6,1152.85,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2028-12-26,24000.0,PE,0.0,0.0,0.0,888.05,291.1,0,0.0,1800,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,23300.0,CE,2660.5,2660.5,2649.55,2655.05,2655.05,2,38.9325375,4725,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,25500.0,CE,485.0,551.8,433.0,482.0,482.0,1134,22097.0781,50550,23325,2025-12-09
OPTIDX,NIFTY,2025-12-23,25400.0,CE,530.65,627.0,530.65,562.25,562.25,290,5651.51981,15750,12000,2025-12-09
OPTIDX,NIFTY,2025-12-16,27450.0,CE,2.25,2.6,1.1,1.4,1.4,10353,213154.608,252525,4950,2025-12-09
OPTIDX,NIFTY,2025-12-16,26750.0,CE,5.55,6.5,2.65,2.8,2.8,46459,932230.708,471975,-58650,2025-12-09
OPTIDX,NIFTY,2025-12-16,27050.0,CE,3.85,4.15,1.75,1.9,1.9,17820,361558.435,377175,22050,2025-12-09
OPTIDX,NIFTY,2026-12-29,30000.0,PE,2400.0,2501.0,2390.35,2452.5,2452.5,96,2336.26822,91275,4650,2025-12-09
OPTIDX,NIFTY,2026-12-29,25000.0,PE,416.2,427.9,390.0,404.05,404.05,855,16294.3784,617225,-6825,2025-12-09
OPTIDX,NIFTY,2025-12-16,27350.0,CE,2.4,2.9,1.2,1.45,1.45,16373,335871.476,326250,79650,2025-12-09
OPTIDX,NIFTY,2026-01-06,25900.0,PE,225.0,284.5,201.95,227.25,227.25,324,5503.94981,7475,-585,2025-12-09
OPTIDX,NIFTY,2026-01-06,25400.0,PE,96.75,119.55,74.7,88.4,88.4,185,3065.93062,4160,4095,2025-12-09
OPTIDX,NIFTY,2026-01-06,25350.0,PE,76.55,97.2,70.8,82.2,82.2,74,1223.17893,2210,1755,2025-12-09
OPTIDX,NIFTY,2026-01-06,24900.0,PE,0.0,0.0,0.0,72.25,42.65,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,24800.0,PE,29.95,32.0,27.95,28.0,32.85,51,823.074915,5720,1820,2025-12-09
OPTIDX,NIFTY,2025-12-30,31000.0,PE,4891.05,4891.05,4891.05,4891.05,4891.05,2,53.836575,5700,150,2025-12-09
OPTIDX,NIFTY,2029-12-24,28000.0,PE,0.0,0.0,0.0,1411.3,985.25,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,24650.0,PE,5.05,8.3,3.35,3.6,3.6,11661,215624.718,167025,119025,2025-12-09
OPTIDX,NIFTY,2025-12-16,24350.0,PE,4.05,5.8,2.45,2.75,2.75,2345,42832.549,33900,30525,2025-12-09
OPTIDX,NIFTY,2025-12-09,27200.0,PE,1459.95,1459.95,1300.0,1361.15,25839.65,116,2482.7904,3300,-6225,2025-12-09
OPTIDX,NIFTY,2026-02-24,27950.0,CE,55.3,63.55,48.15,56.25,56.25,648,11797.4192,30095,-10335,2025-12-09
OPTIDX,NIFTY,2026-06-30,24000.0,CE,2924.6,2960.0,2860.0,2920.0,2692.4,19,383.51595,20025,150,2025-12-09
OPTIDX,NIFTY,2026-09-29,23000.0,CE,0.0,0.0,0.0,3363.4,3911.45,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-12-29,27000.0,CE,1672.0,1723.65,1610.0,1628.35,1628.35,172,3694.8732,203025,-825,2025-12-09
OPTIDX,NIFTY,2027-06-29,31000.0,CE,0.0,0.0,0.0,1151.25,627.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2027-12-28,20000.0,CE,0.0,0.0,0.0,5333.85,7994.5,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,27100.0,CE,6.75,8.65,4.3,5.1,5.1,2338,47530.7197,85350,7950,2025-12-09
OPTIDX,NIFTY,2025-12-23,25950.0,CE,211.55,227.95,162.85,181.55,181.55,4043,79271.0337,97275,65550,2025-12-09
OPTIDX,NIFTY,2028-06-27,25000.0,CE,0.0,0.0,0.0,3545.15,4558.0,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26350.0,CE,452.4,493.55,452.4,461.35,470.7,6,104.615127,195,130,2025-12-09
OPTIDX,NIFTY,2029-06-26,21000.0,CE,0.0,0.0,0.0,9799.75,8632.05,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2029-12-24,20000.0,CE,0.0,0.0,0.0,10081.1,9870.1,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2030-06-25,20000.0,CE,0.0,0.0,0.0,11072.4,10308.05,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2030-06-25,21000.0,CE,0.0,0.0,0.0,10421.65,9559.75,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2030-06-25,25000.0,CE,0.0,0.0,0.0,8027.0,6750.95,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-09,23850.0,PE,0.6,1.0,0.05,0.1,25839.65,63045,1127746.73,320025,146025,2025-12-09
OPTIDX,NIFTY,2025-12-09,24000.0,PE,0.7,1.0,0.05,0.05,25839.65,138583,2494546.5,1834725,-283125,2025-12-09
OPTIDX,NIFTY,2025-12-09,24550.0,PE,0.35,1.15,0.05,0.1,25839.65,108010,1988786.82,206025,60075,2025-12-09
OPTIDX,NIFTY,2025-12-09,25900.0,PE,51.1,173.0,22.8,59.6,25839.65,17023285,331423200.0,5493600,-5266875,2025-12-09
OPTIDX,NIFTY,2025-12-09,27050.0,PE,0.0,0.0,0.0,1129.5,25839.65,0,0.0,2550,0,2025-12-09
OPTIDX,NIFTY,2029-06-26,22000.0,CE,0.0,0.0,0.0,9207.9,7857.3,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2027-12-28,23000.0,CE,0.0,0.0,0.0,4125.7,5458.95,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,26150.0,PE,393.1,449.3,358.15,390.05,390.05,219,3779.81594,8970,-3380,2025-12-09
OPTIDX,NIFTY,2026-01-27,27350.0,PE,1247.1,1247.1,1247.1,1247.1,1247.1,1,18.588115,780,65,2025-12-09
OPTIDX,NIFTY,2026-01-06,24450.0,PE,0.0,0.0,0.0,29.5,11.9,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,24400.0,PE,0.0,0.0,0.0,26.5,10.15,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,29000.0,PE,3025.0,3094.95,2934.3,3011.55,3011.55,275,6603.29373,602400,-2550,2025-12-09
OPTIDX,NIFTY,2025-12-30,26400.0,PE,488.45,589.0,448.8,507.8,507.8,3053,61661.3651,889575,-58800,2025-12-09
OPTIDX,NIFTY,2025-12-30,26200.0,PE,370.35,444.65,321.25,371.5,371.5,20482,408336.603,2821125,-232125,2025-12-09
OPTIDX,NIFTY,2025-12-30,25650.0,PE,121.7,163.6,99.5,120.6,120.6,4134,79929.3473,191925,15675,2025-12-09
OPTIDX,NIFTY,2025-12-30,24650.0,PE,19.5,23.6,13.35,13.9,13.9,288,5327.91277,41625,7275,2025-12-09
OPTIDX,NIFTY,2025-12-30,24450.0,PE,16.65,18.85,10.5,11.05,11.05,471,8643.07256,43050,-2250,2025-12-09
OPTIDX,NIFTY,2025-12-30,24100.0,PE,10.7,14.3,8.05,8.9,8.9,1778,32152.6554,123075,-25950,2025-12-09
OPTIDX,NIFTY,2025-12-30,23900.0,PE,10.6,13.95,7.2,8.15,8.15,1932,34645.6499,130725,-32925,2025-12-09
OPTIDX,NIFTY,2025-12-30,23150.0,PE,7.55,10.2,5.55,6.1,6.1,645,11202.7139,53550,-12225,2025-12-09
OPTIDX,NIFTY,2025-12-30,23100.0,PE,7.1,10.9,6.0,6.3,6.3,1016,17608.2406,89925,-6750,2025-12-09
OPTIDX,NIFTY,2025-12-23,27350.0,PE,1445.6,1445.6,1445.6,1445.6,1454.75,1,21.5967,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-23,26500.0,PE,600.0,676.9,543.75,599.95,599.95,292,5936.76405,30450,-3150,2025-12-09
OPTIDX,NIFTY,2025-12-23,26250.0,PE,400.0,477.0,341.1,395.25,395.25,152,3038.52603,26250,-2550,2025-12-09
OPTIDX,NIFTY,2025-12-23,26000.0,PE,229.95,300.0,191.0,233.75,233.75,18620,366411.56,403500,39750,2025-12-09
OPTIDX,NIFTY,2025-12-23,25850.0,PE,164.95,218.05,129.15,161.3,161.3,5868,114513.558,82425,39075,2025-12-09
OPTIDX,NIFTY,2025-12-23,25750.0,PE,124.95,172.95,97.2,122.05,122.05,3990,77449.704,81375,24525,2025-12-09
OPTIDX,NIFTY,2025-12-23,25650.0,PE,81.85,135.45,72.7,91.8,91.8,2667,51514.199,77100,34725,2025-12-09
OPTIDX,NIFTY,2026-01-06,24700.0,PE,0.0,0.0,0.0,49.4,25.0,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,24750.0,PE,0.0,0.0,0.0,54.5,28.7,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-01-06,26650.0,PE,711.65,722.4,711.65,722.4,801.3,6,106.734225,390,390,2025-12-09
OPTIDX,NIFTY,2026-01-06,27000.0,PE,1011.3,1081.7,947.05,1029.35,1095.6,9,163.937507,455,455,2025-12-09
OPTIDX,NIFTY,2026-06-30,25000.0,PE,275.0,301.65,266.25,277.35,277.35,1015,19248.4029,616500,-8025,2025-12-09
OPTIDX,NIFTY,2026-06-30,21000.0,PE,48.0,48.0,42.5,44.0,44.0,93,1467.84697,435900,2925,2025-12-09
OPTIDX,NIFTY,2026-06-30,13000.0,PE,0.0,0.0,0.0,21.6,0.05,0,0.0,200,0,2025-12-09
OPTIDX,NIFTY,2026-03-31,22000.0,PE,26.95,29.7,25.05,25.75,25.75,255,4212.75056,418350,-2775,2025-12-09
OPTIDX,NIFTY,2026-02-24,27800.0,PE,0.0,0.0,0.0,1733.85,1735.9,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,27500.0,PE,1310.0,1355.0,1256.0,1316.0,1483.0,19,355.588317,12220,65,2025-12-09
OPTIDX,NIFTY,2026-02-24,26750.0,PE,798.6,810.9,720.0,750.0,922.75,5,89.436425,260,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26650.0,PE,0.0,0.0,0.0,609.25,857.5,0,0.0,130,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,26500.0,PE,604.8,669.7,573.15,607.95,607.95,1211,21346.1582,192920,-260,2025-12-09
OPTIDX,NIFTY,2025-12-23,25450.0,PE,44.15,79.0,39.4,49.0,49.0,1748,33437.2145,52125,22350,2025-12-09
OPTIDX,NIFTY,2026-02-24,26150.0,PE,487.55,487.55,446.2,446.2,570.15,4,69.1853825,2210,-65,2025-12-09
OPTIDX,NIFTY,2026-01-27,27750.0,PE,0.0,0.0,0.0,1338.75,1743.65,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,27600.0,PE,0.0,0.0,0.0,1125.75,1606.35,0,0.0,130,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,26900.0,PE,835.15,876.1,835.15,874.35,1013.3,13,234.609895,8775,-195,2025-12-09
OPTIDX,NIFTY,2026-01-27,26300.0,PE,450.0,528.45,394.05,463.85,463.85,923,16069.7427,99970,3640,2025-12-09
OPTIDX,NIFTY,2026-01-27,26250.0,PE,452.0,500.0,416.05,434.3,434.3,89,1545.13186,9880,-1365,2025-12-09
OPTIDX,NIFTY,2026-01-27,25500.0,PE,167.85,203.9,152.45,168.25,168.25,17024,284146.269,1170130,259090,2025-12-09
OPTIDX,NIFTY,2026-01-27,25300.0,PE,127.95,151.0,110.25,121.6,121.6,3797,62763.9353,406640,61100,2025-12-09
OPTIDX,NIFTY,2026-01-27,25200.0,PE,113.05,134.4,98.4,108.05,108.05,3497,57539.0955,447135,14105,2025-12-09
OPTIDX,NIFTY,2026-01-06,27950.0,PE,0.0,0.0,0.0,1792.65,1996.5,0,0.0,0,0,2025-12-09
OPTIDX,NIFTY,2026-02-24,24750.0,PE,0.0,0.0,0.0,90.85,115.7,0,0.0,2405,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,27100.0,PE,1041.9,1041.9,1041.9,1041.9,1041.9,1,18.292235,3120,-65,2025-12-09
OPTIDX,NIFTY,2025-12-16,27750.0,PE,1866.35,1866.35,1856.0,1861.2,1861.2,2,44.4167625,300,75,2025-12-09
OPTIDX,NIFTY,2025-12-16,27000.0,PE,1088.4,1201.8,1050.0,1120.1,1120.1,1015,21411.9536,78075,-10800,2025-12-09
OPTIDX,NIFTY,2025-12-30,23650.0,CE,2316.85,2316.85,2305.7,2311.3,2311.3,2,38.9419125,150,75,2025-12-09
OPTIDX,NIFTY,2025-12-30,24250.0,CE,1721.95,1721.95,1711.15,1716.55,1716.55,2,38.949825,150,75,2025-12-09
OPTIDX,NIFTY,2025-12-30,24900.0,CE,1028.45,1147.75,1015.0,1086.0,1086.0,337,6573.5067,27225,-14175,2025-12-09
OPTIDX,NIFTY,2025-12-30,25100.0,CE,911.25,972.15,842.5,900.55,900.55,99,1930.24901,19350,2325,2025-12-09
OPTIDX,NIFTY,2025-12-30,25150.0,CE,839.8,839.8,839.8,839.8,823.85,1,19.49235,1200,0,2025-12-09
OPTIDX,NIFTY,2026-06-30,27000.0,PE,870.0,920.0,846.0,884.55,884.55,616,12881.7477,484875,4575,2025-12-09
OPTIDX,NIFTY,2026-03-31,19000.0,PE,14.9,14.9,14.85,14.85,0.05,4,57.0446625,7650,75,2025-12-09
OPTIDX,NIFTY,2026-02-24,27200.0,PE,1107.8,1107.85,1107.8,1107.85,1245.15,2,36.8001725,3705,-65,2025-12-09
OPTIDX,NIFTY,2025-12-30,25550.0,CE,520.05,574.0,461.0,510.0,510.0,257,5026.2807,14100,4500,2025-12-09
OPTIDX,NIFTY,2025-12-30,25650.0,CE,453.6,488.55,394.4,433.1,433.1,640,12520.9379,17250,6150,2025-12-09
OPTIDX,NIFTY,2025-12-30,26600.0,CE,57.6,57.6,41.4,43.15,43.15,44777,894903.224,1164900,-414075,2025-12-09
OPTIDX,NIFTY,2025-12-30,26750.0,CE,39.1,39.1,27.6,28.55,28.55,4934,99106.2895,287025,58200,2025-12-09
OPTIDX,NIFTY,2026-02-24,26200.0,PE,462.7,514.35,435.35,460.0,460.0,169,2929.73755,20020,325,2025-12-09
OPTIDX,NIFTY,2026-02-24,26050.0,PE,409.25,450.05,409.25,450.05,520.75,7,120.505125,3250,195,2025-12-09
OPTIDX,NIFTY,2026-02-24,25450.0,PE,226.25,244.75,197.65,199.5,281.8,36,600.822105,1950,1950,2025-12-09
OPTIDX,NIFTY,2026-02-24,24500.0,PE,75.95,91.15,71.05,75.5,75.5,3542,56594.5323,114205,-13845,2025-12-09
OPTIDX,NIFTY,2026-01-27,27950.0,PE,0.0,0.0,0.0,1541.8,1930.45,0,0.0,65,0,2025-12-09
OPTIDX,NIFTY,2026-01-27,27800.0,PE,1671.0,1677.35,1591.15,1669.3,1669.3,141,2696.5273,26520,4095,2025-12-09
OPTIDX,NIFTY,2026-01-27,27650.0,PE,0.0,0.0,0.0,1308.7,1651.8,0,0.0,130,0,2025-12-09
OPTIDX,NIFTY,2025-12-30,23350.0,CE,0.0,0.0,0.0,2708.65,2563.45,0,0.0,75,0,2025-12-09
OPTIDX,NIFTY,2025-12-16,26450.0,PE,536.8,661.95,495.0,575.1,575.1,320,6489.63405,11100,-375,2025-12-09
OPTIDX,NIFTY,2025-12-16,25950.0,PE,157.8,242.2,128.4,169.5,169.5,110779,2170233.59,705525,-33825,2025-12-09
