instrument,symbol,expiry,expiry_dt_final,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_int,chg_in_oi,timestamp
FUTSTK,MANAPPURAM,27-Jan-2026,2026-01-27,,,276.55,283.0,275.0,282.95,282.95,87,730.071,780000,9000,2025-12-05
FUTSTK,MANAPPURAM,30-Dec-2025,2025-12-30,,,273.95,281.65,272.8,281.1,281.1,1810,15099.3405,41490000,222000,2025-12-05
FUTSTK,MANAPPURAM,24-Feb-2026,2026-02-24,,,279.2,282.4,279.2,282.4,283.15,13,109.35,111000,0,2025-12-05
FUTSTK,MARICO,30-Dec-2025,2025-12-30,,,717.65,739.9,716.15,738.95,738.95,3114,27310.3068,33163200,-609600,2025-12-05
FUTSTK,MARICO,27-Jan-2026,2026-01-27,,,725.0,743.9,725.0,742.95,742.95,120,1061.163,176400,10800,2025-12-05
FUTSTK,MARICO,24-Feb-2026,2026-02-24,,,723.8,743.0,723.8,742.55,742.55,16,141.7806,12000,-1200,2025-12-05
FUTSTK,MOTHERSON,27-Jan-2026,2026-01-27,,,118.35,119.56,118.0,118.44,118.44,88,642.134415,3739200,49200,2025-12-05
FUTSTK,MOTHERSON,24-Feb-2026,2026-02-24,,,119.4,120.1,118.53,119.04,119.04,59,432.90096,1568250,104550,2025-12-05
FUTSTK,MOTHERSON,30-Dec-2025,2025-12-30,,,117.82,118.8,117.2,117.7,117.7,1784,12937.1326,172433700,350550,2025-12-05
FUTSTK,RELIANCE,24-Feb-2026,2026-02-24,,,1553.9,1568.8,1543.1,1565.2,1565.2,978,7623.685,550000,199500,2025-12-05
FUTSTK,RELIANCE,30-Dec-2025,2025-12-30,,,1536.6,1551.4,1525.6,1549.2,1549.2,22420,172561.146,100875000,-1916000,2025-12-05
FUTSTK,RELIANCE,27-Jan-2026,2026-01-27,,,1544.6,1560.3,1535.0,1557.3,1557.3,2056,15919.9655,3513000,471000,2025-12-05
FUTSTK,SRF,27-Jan-2026,2026-01-27,,,2885.0,2915.9,2863.8,2911.6,2911.6,94,543.8838,109800,-200,2025-12-05
FUTSTK,SRF,30-Dec-2025,2025-12-30,,,2860.7,2899.9,2838.5,2894.2,2894.2,3193,18380.439,4024400,-65600,2025-12-05
FUTSTK,SRF,24-Feb-2026,2026-02-24,,,2900.6,2921.7,2875.5,2920.8,2920.8,17,98.5448,8800,-1200,2025-12-05
FUTSTK,ZYDUSLIFE,27-Jan-2026,2026-01-27,,,943.0,945.95,939.85,941.8,941.8,67,568.5804,404100,20700,2025-12-05
FUTSTK,ZYDUSLIFE,30-Dec-2025,2025-12-30,,,947.2,947.2,934.6,936.9,936.9,1253,10581.9826,9726300,277200,2025-12-05
FUTSTK,ZYDUSLIFE,24-Feb-2026,2026-02-24,,,948.0,948.0,946.8,947.15,947.15,4,34.1127,14400,2700,2025-12-05
FUTSTK,ADANIGREEN,30-Dec-2025,2025-12-30,,,1019.7,1027.9,1008.3,1023.5,1023.5,4136,25280.5932,20511600,144000,2025-12-05
FUTSTK,ADANIGREEN,27-Jan-2026,2026-01-27,,,1022.5,1031.9,1013.0,1028.5,1028.5,202,1240.8282,673800,6600,2025-12-05
FUTSTK,ADANIGREEN,24-Feb-2026,2026-02-24,,,1025.0,1037.5,1019.9,1035.1,1035.1,68,420.666,128400,21000,2025-12-05
FUTSTK,ADANIPORTS,27-Jan-2026,2026-01-27,,,1518.3,1531.5,1508.5,1527.8,1527.8,379,2740.99415,802750,86925,2025-12-05
FUTSTK,ADANIPORTS,30-Dec-2025,2025-12-30,,,1509.5,1523.0,1499.0,1518.2,1518.2,3252,23373.3568,22952475,82175,2025-12-05
FUTSTK,ADANIPORTS,24-Feb-2026,2026-02-24,,,1525.0,1538.6,1519.7,1535.7,1535.7,233,1694.7316,157225,85025,2025-12-05
FUTSTK,BAJAJFINSV,24-Feb-2026,2026-02-24,,,2090.0,2145.0,2081.2,2132.5,2132.5,137,727.9585,47500,21000,2025-12-05
FUTSTK,BAJAJFINSV,27-Jan-2026,2026-01-27,,,2071.2,2134.5,2071.2,2120.3,2120.3,537,2836.602,312000,16000,2025-12-05
FUTSTK,BAJAJFINSV,30-Dec-2025,2025-12-30,,,2063.0,2123.5,2057.3,2108.3,2108.3,7777,40828.8757,18611750,-57000,2025-12-05
FUTSTK,BLUESTARCO,30-Dec-2025,2025-12-30,,,1743.4,1756.3,1725.7,1737.4,1737.4,1179,6661.148,1838200,37050,2025-12-05
FUTSTK,BLUESTARCO,24-Feb-2026,2026-02-24,,,1742.0,1742.0,1742.0,1742.0,1755.7,3,16.9845,1300,975,2025-12-05
FUTSTK,BLUESTARCO,27-Jan-2026,2026-01-27,,,1746.0,1749.2,1730.6,1738.0,1738.0,28,158.220075,22750,-325,2025-12-05
FUTSTK,DABUR,27-Jan-2026,2026-01-27,,,511.85,514.75,508.95,514.4,514.4,66,422.53125,457500,13750,2025-12-05
FUTSTK,DABUR,30-Dec-2025,2025-12-30,,,509.1,512.4,505.3,511.5,511.5,1303,8298.66437,17153750,60000,2025-12-05
FUTSTK,DABUR,24-Feb-2026,2026-02-24,,,513.0,517.8,511.5,517.8,516.35,11,70.73375,30000,7500,2025-12-05
FUTSTK,HDFCAMC,24-Feb-2026,2026-02-24,,,2631.4,2631.4,2610.0,2610.0,2609.0,11,86.3892,11100,-2400,2025-12-05
FUTSTK,HDFCAMC,27-Jan-2026,2026-01-27,,,2613.2,2626.5,2596.7,2606.1,2606.0,104,813.8202,90900,10500,2025-12-05
FUTSTK,HDFCAMC,30-Dec-2025,2025-12-30,,,2609.5,2611.2,2580.0,2593.6,2593.5,2226,17324.8134,4877400,120000,2025-12-05
FUTSTK,IOC,30-Dec-2025,2025-12-30,,,161.15,162.75,160.87,162.52,162.52,1356,10711.6883,85687875,-151125,2025-12-05
FUTSTK,IOC,27-Jan-2026,2026-01-27,,,163.15,163.69,161.91,163.52,163.52,120,952.19865,2905500,-78000,2025-12-05
FUTSTK,IOC,24-Feb-2026,2026-02-24,,,163.51,164.04,163.51,164.04,164.04,12,95.78985,419250,9750,2025-12-05
FUTSTK,ITC,30-Dec-2025,2025-12-30,,,406.25,406.9,403.6,406.25,406.25,8858,57537.8912,167673600,-672000,2025-12-05
FUTSTK,ITC,24-Feb-2026,2026-02-24,,,405.0,406.5,403.95,406.0,406.0,90,583.7648,1254400,9600,2025-12-05
FUTSTK,ITC,27-Jan-2026,2026-01-27,,,405.95,409.25,405.95,408.6,408.6,283,1846.4184,6075200,126400,2025-12-05
FUTSTK,MAXHEALTH,27-Jan-2026,2026-01-27,,,1091.3,1113.6,1086.6,1108.2,1108.2,145,838.367775,350175,7350,2025-12-05
FUTSTK,MAXHEALTH,30-Dec-2025,2025-12-30,,,1085.7,1109.9,1080.0,1102.0,1102.0,4061,23372.7522,17863125,58800,2025-12-05
FUTSTK,MAXHEALTH,24-Feb-2026,2026-02-24,,,1095.0,1119.1,1095.0,1116.4,1116.4,52,301.67235,64575,17325,2025-12-05
FUTIDX,NIFTYNXT50,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,69215.4,69553.6,0,0.0,0,0,2025-12-05
FUTIDX,NIFTYNXT50,27-Jan-2026,2026-01-27,,,69176.4,69487.0,69001.4,69487.0,69487.0,16,276.8967,1725,100,2025-12-05
FUTIDX,NIFTYNXT50,30-Dec-2025,2025-12-30,,,68756.8,69050.0,68455.0,68980.4,68980.4,259,4456.378,22050,25,2025-12-05
FUTSTK,OFSS,27-Jan-2026,2026-01-27,,,8278.5,8356.0,8233.0,8294.5,8294.5,140,870.967125,31500,525,2025-12-05
FUTSTK,OFSS,30-Dec-2025,2025-12-30,,,8252.0,8320.0,8188.0,8258.0,8258.0,2998,18570.9131,1311675,-18300,2025-12-05
FUTSTK,OFSS,24-Feb-2026,2026-02-24,,,8309.5,8358.5,8295.0,8341.5,8341.5,10,62.410125,1875,225,2025-12-05
FUTSTK,PIDILITIND,27-Jan-2026,2026-01-27,,,1487.8,1496.4,1484.1,1491.2,1491.2,44,327.724,82500,-4000,2025-12-05
FUTSTK,PIDILITIND,24-Feb-2026,2026-02-24,,,1495.3,1500.5,1494.4,1500.0,1500.0,12,89.791,9500,2500,2025-12-05
FUTSTK,PIDILITIND,30-Dec-2025,2025-12-30,,,1485.4,1488.9,1476.4,1483.0,1483.0,1327,9833.0715,6659500,20500,2025-12-05
FUTSTK,SBIN,27-Jan-2026,2026-01-27,,,960.5,981.7,959.05,980.3,980.3,2247,16357.5423,4964250,465000,2025-12-05
FUTSTK,SBIN,30-Dec-2025,2025-12-30,,,954.5,976.0,951.55,974.55,974.55,29253,212033.418,74727000,-1836750,2025-12-05
FUTSTK,SBIN,24-Feb-2026,2026-02-24,,,967.65,986.5,964.35,985.3,985.3,236,1728.84862,748500,66750,2025-12-05
FUTSTK,360ONE,30-Dec-2025,2025-12-30,,,1133.0,1158.8,1120.0,1151.8,1151.8,880,5034.2635,1720500,44000,2025-12-05
FUTSTK,360ONE,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,1178.2,1160.9,0,0.0,3500,0,2025-12-05
FUTSTK,360ONE,27-Jan-2026,2026-01-27,,,1131.9,1157.9,1123.5,1154.2,1154.2,48,273.8835,43000,1500,2025-12-05
FUTSTK,ADANIENT,24-Feb-2026,2026-02-24,,,2234.0,2287.8,2224.7,2285.1,2285.1,508,3521.75921,230205,60873,2025-12-05
FUTSTK,ADANIENT,27-Jan-2026,2026-01-27,,,2225.0,2281.0,2215.0,2277.9,2277.9,1378,9575.30374,1404405,18231,2025-12-05
FUTSTK,ADANIENT,30-Dec-2025,2025-12-30,,,2220.6,2275.5,2209.8,2272.8,2272.8,12795,88920.8187,20049156,-145848,2025-12-05
FUTSTK,JSWSTEEL,24-Feb-2026,2026-02-24,,,1166.8,1184.0,1164.0,1181.9,1181.9,47,371.7792,135675,23625,2025-12-05
FUTSTK,JSWSTEEL,30-Dec-2025,2025-12-30,,,1152.5,1174.0,1149.8,1169.1,1169.1,6982,54740.8833,48928050,203175,2025-12-05
FUTSTK,JSWSTEEL,27-Jan-2026,2026-01-27,,,1159.9,1179.9,1157.4,1176.1,1176.1,290,2281.87395,517725,10800,2025-12-05
FUTSTK,LICI,27-Jan-2026,2026-01-27,,,882.15,886.3,876.55,880.05,880.05,194,1195.89015,704900,32900,2025-12-05
FUTSTK,LICI,30-Dec-2025,2025-12-30,,,877.05,881.25,871.05,875.25,875.25,1376,8435.4417,9570400,140700,2025-12-05
FUTSTK,LICI,24-Feb-2026,2026-02-24,,,891.0,891.9,881.35,884.3,884.3,139,862.66705,135800,42000,2025-12-05
FUTSTK,POLICYBZR,24-Feb-2026,2026-02-24,,,1924.9,1925.0,1924.9,1925.0,1925.0,2,13.47465,4900,700,2025-12-05
FUTSTK,POLICYBZR,27-Jan-2026,2026-01-27,,,1886.8,1917.0,1884.4,1913.0,1913.0,131,872.6634,94150,5250,2025-12-05
FUTSTK,POLICYBZR,30-Dec-2025,2025-12-30,,,1860.0,1907.9,1860.0,1902.6,1902.6,2985,19777.7471,7355600,117250,2025-12-05
FUTSTK,SAIL,24-Feb-2026,2026-02-24,,,133.0,135.2,133.0,134.68,134.68,18,113.69535,1043400,32900,2025-12-05
FUTSTK,SAIL,30-Dec-2025,2025-12-30,,,132.82,133.88,131.13,133.24,133.24,1919,11970.0055,163423700,79900,2025-12-05
FUTSTK,SAIL,27-Jan-2026,2026-01-27,,,133.11,134.58,132.0,133.96,133.96,124,777.75788,7863100,94000,2025-12-05
FUTSTK,SUZLON,24-Feb-2026,2026-02-24,,,52.01,52.89,51.65,52.52,52.52,32,150.49007,2138925,54150,2025-12-05
FUTSTK,SUZLON,30-Dec-2025,2025-12-30,,,51.26,52.43,50.96,52.01,52.01,4986,20552.348,246736000,-2728000,2025-12-05
FUTSTK,SUZLON,27-Jan-2026,2026-01-27,,,51.55,52.67,51.3,52.26,52.26,492,2299.24329,17725100,252700,2025-12-05
FUTSTK,UPL,24-Feb-2026,2026-02-24,,,768.5,770.5,766.0,770.5,770.5,4,41.6642175,43360,1355,2025-12-05
FUTSTK,UPL,30-Dec-2025,2025-12-30,,,762.5,763.25,754.0,761.9,761.9,1968,20245.5888,33822155,-186990,2025-12-05
FUTSTK,UPL,27-Jan-2026,2026-01-27,,,766.8,767.35,759.0,766.0,766.0,65,672.870642,313005,1355,2025-12-05
FUTSTK,VEDL,27-Jan-2026,2026-01-27,,,528.05,536.3,524.0,529.45,529.45,882,5373.7568,1900950,277150,2025-12-05
FUTSTK,VEDL,30-Dec-2025,2025-12-30,,,530.5,534.6,521.0,527.55,527.55,28367,172266.025,110809400,3556950,2025-12-05
FUTSTK,VEDL,24-Feb-2026,2026-02-24,,,532.1,537.5,525.4,531.4,531.4,228,1394.62167,315100,37950,2025-12-05
FUTSTK,ASIANPAINT,30-Dec-2025,2025-12-30,,,2968.5,2981.7,2952.1,2976.8,2976.8,3293,24454.897,10967000,-27500,2025-12-05
FUTSTK,ASIANPAINT,27-Jan-2026,2026-01-27,,,2986.0,2996.0,2970.0,2992.7,2992.7,153,1141.32975,244750,1750,2025-12-05
FUTSTK,ASIANPAINT,24-Feb-2026,2026-02-24,,,2971.0,3009.0,2971.0,3007.0,3007.0,20,149.856,29750,500,2025-12-05
FUTSTK,BRITANNIA,30-Dec-2025,2025-12-30,,,5901.0,5996.0,5870.5,5984.5,5984.5,1921,14302.0587,2799000,-19750,2025-12-05
FUTSTK,BRITANNIA,27-Jan-2026,2026-01-27,,,5930.5,6027.5,5911.0,6020.0,6020.0,90,674.5025,21875,750,2025-12-05
FUTSTK,BRITANNIA,24-Feb-2026,2026-02-24,,,5965.0,6055.0,5965.0,6055.0,6055.0,7,52.721875,1625,750,2025-12-05
FUTSTK,GRASIM,27-Jan-2026,2026-01-27,,,2753.3,2776.5,2753.3,2772.1,2769.0,68,470.24775,124250,5500,2025-12-05
FUTSTK,GRASIM,30-Dec-2025,2025-12-30,,,2737.4,2762.9,2734.2,2759.3,2759.3,1789,12317.8162,16224000,74250,2025-12-05
FUTSTK,GRASIM,24-Feb-2026,2026-02-24,,,2792.0,2792.0,2792.0,2792.0,2792.0,1,6.98,1750,250,2025-12-05
FUTSTK,HDFCLIFE,27-Jan-2026,2026-01-27,,,769.45,780.0,764.6,776.45,776.45,143,1214.32465,479600,13200,2025-12-05
FUTSTK,HDFCLIFE,24-Feb-2026,2026-02-24,,,776.0,784.0,769.1,781.35,777.75,21,179.1295,86900,12100,2025-12-05
FUTSTK,HDFCLIFE,30-Dec-2025,2025-12-30,,,761.0,776.35,759.4,772.05,772.05,3243,27458.0504,28142400,-24200,2025-12-05
FUTSTK,HFCL,30-Dec-2025,2025-12-30,,,70.44,70.47,67.66,69.45,69.45,3105,13773.657,115113150,2109150,2025-12-05
FUTSTK,ICICIBANK,30-Dec-2025,2025-12-30,,,1392.1,1403.0,1388.5,1397.0,1397.0,11252,110057.222,100386300,-812000,2025-12-05
FUTSTK,ICICIBANK,24-Feb-2026,2026-02-24,,,1408.6,1419.5,1408.6,1412.7,1412.7,62,613.6613,308700,16800,2025-12-05
FUTSTK,ICICIBANK,27-Jan-2026,2026-01-27,,,1400.6,1411.6,1399.4,1405.3,1405.3,1302,12814.8951,4916800,537600,2025-12-05
FUTSTK,ICICIGI,27-Jan-2026,2026-01-27,,,2000.0,2003.0,1994.4,1996.7,1996.7,17,110.40185,29250,2275,2025-12-05
FUTSTK,ICICIGI,30-Dec-2025,2025-12-30,,,1992.0,2000.3,1980.4,1985.9,1985.9,948,6128.5016,5866900,23725,2025-12-05
FUTSTK,ICICIGI,24-Feb-2026,2026-02-24,,,2009.3,2014.4,2006.7,2008.3,2008.3,7,45.729775,2600,975,2025-12-05
FUTSTK,INFY,30-Dec-2025,2025-12-30,,,1613.8,1635.6,1610.0,1621.8,1621.8,20047,130135.272,67866400,-76400,2025-12-05
FUTSTK,INFY,24-Feb-2026,2026-02-24,,,1629.0,1654.7,1629.0,1640.4,1640.4,195,1279.7252,100400,16400,2025-12-05
FUTSTK,INFY,27-Jan-2026,2026-01-27,,,1600.0,1644.7,1600.0,1630.8,1630.8,2656,17354.0368,1921200,506800,2025-12-05
FUTSTK,KFINTECH,27-Jan-2026,2026-01-27,,,1075.7,1088.3,1057.9,1072.5,1072.5,1101,5903.8945,214500,31000,2025-12-05
FUTSTK,KFINTECH,24-Feb-2026,2026-02-24,,,1070.0,1085.0,1066.0,1066.0,1079.4,8,42.7755,10500,2500,2025-12-05
FUTSTK,KFINTECH,30-Dec-2025,2025-12-30,,,1078.7,1088.5,1058.0,1071.3,1071.3,6328,30543.1335,3323250,39150,2025-12-05
FUTSTK,MARUTI,30-Dec-2025,2025-12-30,,,16093.0,16383.0,16085.0,16340.0,16340.0,9878,80350.016,2714900,-18850,2025-12-05
FUTSTK,MARUTI,24-Feb-2026,2026-02-24,,,16400.0,16552.0,16320.0,16517.0,16517.0,69,568.2355,6500,1750,2025-12-05
FUTSTK,MARUTI,27-Jan-2026,2026-01-27,,,16200.0,16481.0,16200.0,16429.0,16429.0,468,3829.6475,67000,7550,2025-12-05
FUTSTK,MUTHOOTFIN,24-Feb-2026,2026-02-24,,,3765.0,3838.0,3760.0,3833.6,3833.6,37,387.167275,23650,3850,2025-12-05
FUTSTK,MUTHOOTFIN,27-Jan-2026,2026-01-27,,,3738.1,3830.0,3738.1,3824.6,3824.6,242,2529.11615,105050,16775,2025-12-05
FUTSTK,MUTHOOTFIN,30-Dec-2025,2025-12-30,,,3713.9,3815.0,3713.9,3808.1,3808.1,3136,32554.9276,2507725,-29975,2025-12-05
FUTSTK,PFC,24-Feb-2026,2026-02-24,,,355.15,358.25,353.7,357.4,357.4,103,477.16825,722800,32500,2025-12-05
FUTSTK,PFC,27-Jan-2026,2026-01-27,,,355.75,357.5,352.7,356.8,356.8,268,1238.32735,4807400,54600,2025-12-05
FUTSTK,PFC,30-Dec-2025,2025-12-30,,,354.0,355.7,350.45,354.55,354.55,4866,22366.9595,74565400,-40300,2025-12-05
FUTSTK,SAMMAANCAP,30-Dec-2025,2025-12-30,,,150.9,150.91,147.0,148.73,148.73,181,1157.90744,106240100,-623500,2025-12-05
FUTSTK,SAMMAANCAP,27-Jan-2026,2026-01-27,,,151.61,151.61,148.06,148.06,149.49,11,70.75736,3599100,-43000,2025-12-05
FUTSTK,SAMMAANCAP,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,156.81,150.12,0,0.0,81700,0,2025-12-05
FUTSTK,SUNPHARMA,30-Dec-2025,2025-12-30,,,1823.1,1827.4,1810.8,1814.3,1814.3,2437,15502.1079,14542150,-120400,2025-12-05
FUTSTK,SUNPHARMA,27-Jan-2026,2026-01-27,,,1833.6,1838.1,1822.5,1826.6,1826.6,213,1363.5762,293300,23800,2025-12-05
FUTSTK,SUNPHARMA,24-Feb-2026,2026-02-24,,,1825.0,1831.6,1825.0,1830.3,1830.3,3,19.1996,23100,350,2025-12-05
FUTSTK,SUPREMEIND,24-Feb-2026,2026-02-24,,,3344.0,3430.0,3344.0,3430.0,3412.5,6,35.592025,8400,700,2025-12-05
FUTSTK,SUPREMEIND,27-Jan-2026,2026-01-27,,,3344.0,3410.8,3315.5,3402.6,3402.6,344,2039.4759,93975,14175,2025-12-05
FUTSTK,SUPREMEIND,30-Dec-2025,2025-12-30,,,3357.8,3395.0,3293.8,3379.7,3379.7,3342,19667.0876,2098950,-62300,2025-12-05
FUTSTK,SYNGENE,30-Dec-2025,2025-12-30,,,643.05,645.0,633.5,641.75,641.75,1144,7319.5645,8544000,38000,2025-12-05
FUTSTK,SYNGENE,27-Jan-2026,2026-01-27,,,645.0,647.4,638.05,645.45,645.45,74,476.0205,187000,14000,2025-12-05
FUTSTK,SYNGENE,24-Feb-2026,2026-02-24,,,645.7,647.95,644.0,647.95,647.65,4,25.817,12000,2000,2025-12-05
FUTSTK,TORNTPOWER,30-Dec-2025,2025-12-30,,,1303.5,1307.8,1280.0,1293.4,1293.4,3071,14921.0756,2743125,17250,2025-12-05
FUTSTK,TORNTPOWER,24-Feb-2026,2026-02-24,,,1300.4,1300.4,1284.8,1284.8,1305.7,10,54.817775,9775,-850,2025-12-05
FUTSTK,TORNTPOWER,27-Jan-2026,2026-01-27,,,1306.3,1316.5,1283.8,1300.1,1300.1,422,2342.89367,78200,15300,2025-12-05
FUTSTK,UNOMINDA,30-Dec-2025,2025-12-30,,,1280.3,1289.5,1258.9,1278.9,1278.9,6437,45116.3993,4657950,-14850,2025-12-05
FUTSTK,UNOMINDA,24-Feb-2026,2026-02-24,,,1280.9,1289.9,1276.8,1289.9,1288.0,5,35.2077,5500,0,2025-12-05
FUTSTK,UNOMINDA,27-Jan-2026,2026-01-27,,,1279.9,1294.5,1266.8,1283.6,1283.6,1798,12669.5107,114400,64900,2025-12-05
FUTSTK,COFORGE,27-Jan-2026,2026-01-27,,,1982.2,1999.0,1969.0,1984.3,1984.3,463,3447.9045,177750,45750,2025-12-05
FUTSTK,COFORGE,24-Feb-2026,2026-02-24,,,1983.0,1997.3,1972.9,1987.8,1987.8,110,819.48,40875,7125,2025-12-05
FUTSTK,COFORGE,30-Dec-2025,2025-12-30,,,1983.0,1994.7,1964.3,1983.4,1983.4,5913,43986.6585,12754875,-138000,2025-12-05
FUTSTK,GAIL,27-Jan-2026,2026-01-27,,,172.17,172.51,170.73,171.51,171.51,295,1594.82137,6725250,431550,2025-12-05
FUTSTK,GAIL,24-Feb-2026,2026-02-24,,,173.44,173.47,172.0,172.24,172.09,43,234.067365,1055250,75600,2025-12-05
FUTSTK,GAIL,30-Dec-2025,2025-12-30,,,171.36,171.98,170.1,170.78,170.78,1866,10044.7231,88429950,595350,2025-12-05
FUTSTK,HAVELLS,30-Dec-2025,2025-12-30,,,1440.3,1444.8,1426.6,1442.2,1442.2,1420,10200.5165,7898000,37500,2025-12-05
FUTSTK,HAVELLS,27-Jan-2026,2026-01-27,,,1447.0,1455.0,1436.0,1451.6,1451.6,75,542.3705,215000,5500,2025-12-05
FUTSTK,HAVELLS,24-Feb-2026,2026-02-24,,,1449.0,1454.0,1447.1,1453.8,1453.8,11,79.7945,21500,-1000,2025-12-05
FUTSTK,HDFCBANK,24-Feb-2026,2026-02-24,,,1020.0,1025.0,1011.1,1019.9,1019.9,128,717.398,204600,22000,2025-12-05
FUTSTK,HDFCBANK,30-Dec-2025,2025-12-30,,,999.2,1014.1,997.7,1008.1,1008.1,26589,147448.316,198735350,815100,2025-12-05
FUTSTK,HDFCBANK,27-Jan-2026,2026-01-27,,,1006.4,1020.1,1004.3,1014.2,1014.2,4387,24465.4712,9721250,1608200,2025-12-05
FUTSTK,HEROMOTOCO,30-Dec-2025,2025-12-30,,,6365.0,6409.5,6331.5,6381.0,6381.0,5301,50691.1342,5657850,-98850,2025-12-05
FUTSTK,HEROMOTOCO,24-Feb-2026,2026-02-24,,,6359.0,6398.5,6330.0,6378.0,6378.0,55,525.92625,20100,600,2025-12-05
FUTSTK,HEROMOTOCO,27-Jan-2026,2026-01-27,,,6371.0,6430.0,6366.5,6406.0,6406.0,259,2486.394,104250,8250,2025-12-05
FUTSTK,MANKIND,24-Feb-2026,2026-02-24,,,2230.0,2247.0,2230.0,2238.4,2232.5,6,30.25215,7650,900,2025-12-05
FUTSTK,MANKIND,30-Dec-2025,2025-12-30,,,2214.8,2228.4,2199.9,2215.3,2215.3,955,4757.33317,2325825,-10800,2025-12-05
FUTSTK,MANKIND,27-Jan-2026,2026-01-27,,,2218.4,2239.6,2214.0,2226.9,2226.9,41,205.371,90900,675,2025-12-05
FUTSTK,MAZDOCK,30-Dec-2025,2025-12-30,,,2666.0,2678.5,2609.0,2624.8,2624.8,4317,19874.5981,4135600,171500,2025-12-05
FUTSTK,MAZDOCK,24-Feb-2026,2026-02-24,,,2700.0,2700.0,2645.0,2659.6,2659.6,58,309.1986,31800,6200,2025-12-05
FUTSTK,MAZDOCK,27-Jan-2026,2026-01-27,,,2678.0,2698.0,2624.4,2641.1,2641.1,270,1429.406,251000,16600,2025-12-05
FUTSTK,MCX,24-Feb-2026,2026-02-24,,,10365.0,10500.0,10350.0,10496.0,10496.0,65,847.08125,22500,-500,2025-12-05
FUTSTK,MCX,30-Dec-2025,2025-12-30,,,10171.0,10388.0,10165.0,10376.0,10376.0,5607,72190.4437,2357375,5000,2025-12-05
FUTSTK,MCX,27-Jan-2026,2026-01-27,,,10279.0,10449.0,10260.0,10439.0,10439.0,470,6081.15625,113250,17375,2025-12-05
FUTIDX,NIFTY,24-Feb-2026,2026-02-24,,,26490.0,26660.0,26470.0,26634.1,26634.1,1721,29754.4759,311220,29770,2025-12-05
FUTIDX,NIFTY,30-Dec-2025,2025-12-30,,,26151.9,26370.0,26151.9,26333.2,26333.2,78894,1555002.95,14727075,-371400,2025-12-05
FUTIDX,NIFTY,27-Jan-2026,2026-01-27,,,26317.7,26524.0,26317.7,26493.1,26493.1,4594,78963.9038,1097850,28210,2025-12-05
FUTSTK,NUVAMA,30-Dec-2025,2025-12-30,,,7099.5,7241.0,7022.0,7194.5,7194.5,1029,5517.28687,374400,-6225,2025-12-05
FUTSTK,NUVAMA,27-Jan-2026,2026-01-27,,,7185.0,7285.5,7157.0,7232.0,7232.0,28,201.7575,6100,300,2025-12-05
FUTSTK,NUVAMA,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,7140.0,7260.5,0,0.0,1700,0,2025-12-05
FUTSTK,PETRONET,24-Feb-2026,2026-02-24,,,285.4,285.4,278.45,278.9,278.9,73,389.19125,142500,34200,2025-12-05
FUTSTK,PETRONET,27-Jan-2026,2026-01-27,,,283.25,283.25,276.75,277.75,277.75,292,1547.17665,2540300,108300,2025-12-05
FUTSTK,PETRONET,30-Dec-2025,2025-12-30,,,283.0,283.0,275.15,275.9,275.9,3337,16674.9777,43696800,-550800,2025-12-05
FUTSTK,PPLPHARMA,24-Feb-2026,2026-02-24,,,180.63,182.0,178.72,182.0,182.0,12,56.7441,52500,10500,2025-12-05
FUTSTK,PPLPHARMA,27-Jan-2026,2026-01-27,,,181.94,182.0,178.0,181.02,181.02,166,783.615262,1596000,-7875,2025-12-05
FUTSTK,PPLPHARMA,30-Dec-2025,2025-12-30,,,181.07,181.07,177.61,180.45,180.45,1766,7911.54925,21280000,95000,2025-12-05
FUTSTK,SIEMENS,24-Feb-2026,2026-02-24,,,3394.0,3394.0,3332.3,3359.3,3359.3,17,99.8431,9625,350,2025-12-05
FUTSTK,SIEMENS,27-Jan-2026,2026-01-27,,,3389.0,3389.0,3306.5,3351.1,3351.1,162,944.809775,79450,3500,2025-12-05
FUTSTK,SIEMENS,30-Dec-2025,2025-12-30,,,3369.6,3384.5,3292.5,3335.6,3335.6,3052,12713.8193,2553375,-6875,2025-12-05
FUTSTK,UNITDSPR,24-Feb-2026,2026-02-24,,,1456.6,1478.0,1456.6,1477.9,1477.9,8,47.0388,14400,-1200,2025-12-05
FUTSTK,UNITDSPR,30-Dec-2025,2025-12-30,,,1435.8,1461.9,1434.0,1460.0,1460.0,2400,13945.3308,12482000,-155200,2025-12-05
FUTSTK,UNITDSPR,27-Jan-2026,2026-01-27,,,1447.8,1469.9,1447.8,1468.5,1468.5,64,374.2392,127600,-1200,2025-12-05
FUTSTK,AMBER,30-Dec-2025,2025-12-30,,,6673.0,6725.0,6363.0,6567.5,6567.5,8343,54443.4775,1120900,-69300,2025-12-05
FUTSTK,AMBER,27-Jan-2026,2026-01-27,,,6590.0,6616.5,6320.0,6519.5,6519.5,974,6294.173,106900,-300,2025-12-05
FUTSTK,AMBER,24-Feb-2026,2026-02-24,,,6585.5,6585.5,6300.0,6449.0,6449.0,45,287.937,5000,600,2025-12-05
